,ECON,MUSC,BEO,PHP,APMA,MDVL,EDUC,PLME,GRMN,TAPS,PRSN,MED,CSCI,CLAS,GREK,AFRI,MPA,UNIV,ETHN,LATN,HMAN,POBS,ARCH,ARTS,HEBR,MATH,DATA,NEUR,SLAV,LANG,SAST,EGYT,BIOL,GNSS,PHIL,IAPA,ENGL,MES,ENGN,COLT,HIST,HIAA,SANS,FREN,ANTH,HNDI,KREA,RELS,CZCH,EEPS,SOC,COST,URBN,EINT,ARAB,JUDS,SWED,SIGN,STS,RUSS,PHYS,EAST,LITR,ASYR,YORU,LACA,VISA,HISP,ITAL,POLS,MGRK,CHEM,EMOW,MCM,CLPS,ENVS,TKSH,JAPN,AMST,CHIN
YORU,0.19058441412474575,0.32516219973978067,0.29055704474449157,0.2808802234310128,0.21143781999848033,0.1455021680643161,0.3848880584212555,0.28143966756761074,0.3608640758764176,0.3529335702459017,0.582140819893943,0.2826963532405595,0.2790649266501937,0.24475012364841642,0.29857525260498124,0.3086378682192748,0.22480039054062217,0.3092814445495605,0.28006211804255604,0.33058065275351206,0.21964033300517707,0.2945936993757884,0.17091314387477302,0.1529256780942281,0.45268039736482835,0.19589715617511308,0.2663441566129526,0.3044313622208742,0.2764110151264403,0.5257117946942648,0.3062668393055598,0.3246833052900102,0.2811222158440756,0.2707031766573588,0.2274018304795027,0.26917967713800156,0.32875485132847515,0.25741696712516604,0.24314286516974207,0.25176572764203664,0.2569877056030182,0.2913307473063469,0.37990692175096935,0.3224349166784022,0.3027425608955897,0.47547760407129924,0.4280487183067534,0.25346150284721736,0.3756956085562706,0.23966942124423526,0.2830115626828793,0.29017534010388235,0.2589983393748601,0.5399415567517281,0.5259956709212728,0.2069473652927964,0.5439502994219462,0.5265471200148265,0.13325944505631923,0.34313574478481756,0.17693338995799424,0.3699536812491715,0.3407266972241578,0.30320724927716786,0.7649043798446655,0.16944497951075563,0.3521104485228442,0.3675576016457394,0.270199237152552,0.22183710561663497,0.4997364858786265,0.2285671240704901,0.13476774978140987,0.219935020779149,0.31184675834621445,0.27865893370102324,0.5108804951111475,0.4063535213470459,0.2987276282575395,0.5167352692002342
LACA,0.06161996630140303,0.18646169413746208,0.16790448591495172,0.1326828159436921,0.07812241688642133,0.6982091125873222,0.15854623877733845,0.12233171798363447,0.12739997192130165,0.15684826097761592,0.17044228399729627,0.11509329241436297,0.09231801199806014,0.2046454592102383,0.12928795799738368,0.10982607915478623,0.06744156557900939,0.10949036923023717,0.2890293384470745,0.11840937369499101,0.35804550850288613,0.2101228136730452,0.4708447512975089,0.6022159887621036,0.1580956922202275,0.08152887103820652,0.08526345116641516,0.12137128708520638,0.2531360789325534,0.11776281770270987,0.0816244373719324,0.139902168967583,0.15143437921143776,0.10424118779904597,0.06011363153656324,0.10794987199396074,0.1262787260247157,0.18388484826122986,0.10208625911650776,0.24333800305882458,0.19816016670215159,0.12024590593480142,0.14432106203495118,0.1551064472238565,0.15595334276660602,0.1452714567956252,0.1560838339655286,0.17243989030066492,0.08070485045363267,0.09598059263926821,0.11098284021850456,0.15097815034058817,0.08156199861550703,0.16727901654294094,0.16459443635067456,0.2554997608373724,0.14382217258501512,0.12890367207762138,0.6202093700320126,0.14364711583871775,0.08783590046751599,0.09657855698689953,0.09766585734000223,0.11592890914956418,0.1694449979143265,0.5707293726476678,0.13760176055881412,0.18994652304471316,0.20370876209978456,0.09819173628002895,0.10778599398640486,0.142002646610433,0.6945867424958417,0.3393524971425884,0.08756619977683647,0.11452744708377163,0.12975885391605493,0.20264368369184338,0.2589023496888035,0.15000559246481393
VISA,0.1874220167062241,0.2861762752049689,0.29350139479274334,0.2750793921329631,0.21169420919772822,0.10401335674143174,0.3096247285868375,0.31429711170494556,0.25839181406438877,0.3450754337423764,0.3141651161123013,0.2783165245114461,0.2832098382110669,0.2014770013886151,0.19271265659852466,0.2608927508481815,0.2388821244087961,0.25741032298816285,0.22278010218614408,0.2266358770551565,0.203798451494451,0.24193559943171947,0.153056067190584,0.1536572980932365,0.29924545032174693,0.16995370192218595,0.2371583586761161,0.27622947685598054,0.216904540863428,0.28442363095456275,0.2424133708758384,0.22706773314469805,0.28266751766260556,0.25505646770464935,0.21526332407825344,0.2549601932806199,0.2941573046969238,0.26534059205850274,0.27055587309584667,0.2221386801741519,0.22293456825287264,0.3328264719844973,0.23076918026418897,0.2532573516757322,0.2647976339041954,0.255190388728743,0.2544096601465582,0.2161087251467483,0.3311514634153117,0.2621311841978003,0.2565247774656775,0.26012525680179116,0.27567249951155287,0.3015615553797587,0.3212720610849235,0.1825742509001236,0.3420552093049754,0.34073156662609266,0.11521533383455117,0.2777983630490176,0.1945110210513129,0.29476930217250535,0.3472063915381109,0.20680625291973137,0.35211045737715735,0.1376017536020577,0.4497358501546468,0.27800824759007775,0.220263128895406,0.21929936742009903,0.35286907660572425,0.24084072690242736,0.10210577219562686,0.22778018178262485,0.26228203558153196,0.2761666828083881,0.31715888837757317,0.2713970286599563,0.27373455454063084,0.3083298146863532
HISP,0.16553318074684445,0.24370604765585335,0.21708885958615803,0.22697197114635917,0.17652377098957253,0.16247952658754497,0.2832731389015565,0.2370108804933614,0.2842900362359642,0.2618708596732397,0.3294365556270938,0.21862342625461292,0.19862307110161748,0.23209258391838358,0.2317825513592018,0.24755617595352866,0.1950291851083889,0.23947963238390388,0.23829575764918418,0.28394355574161795,0.2091006976705935,0.2769306740685451,0.18409032732741082,0.1800934097722568,0.3312258195282534,0.15459723322251082,0.17687834609497452,0.22412838292441664,0.24749178663037266,0.3532918672820534,0.2334440169025422,0.24996326417095413,0.23173090056702003,0.2464050722079425,0.19654432081818496,0.23838433881092264,0.28022474332757014,0.2518003996546296,0.1894419980075046,0.2578914106445028,0.2401216382629654,0.2697565997377011,0.27275893858732714,0.26523259699937296,0.24469456547728674,0.2788396072207075,0.23272693668953096,0.2197434346191009,0.27085135222384427,0.20697196035030732,0.2285975576178681,0.2249906457608224,0.23919681038171278,0.29794688356306515,0.34051379615516225,0.22179486021408906,0.34196061065251177,0.31064898437171273,0.1555064268420789,0.29768027353630283,0.143961732690787,0.28394854766189714,0.26552328707921546,0.2283179195929375,0.36755760254884007,0.1912053488661237,0.2780082514638398,0.35172373699512866,0.2520526290568903,0.21056491636543298,0.3256019512699409,0.20000426751646957,0.15651228020151117,0.20625705643166928,0.22275469892750654,0.2301505273087911,0.3260555756934495,0.2696353777156522,0.24894116873628896,0.3025818845888124
ITAL,0.15103076653217729,0.2125270249106017,0.18787379299218837,0.18654774083072845,0.16217919094918073,0.2071096666642496,0.2159677156939206,0.1899841321753159,0.2547858809372547,0.21856223195321106,0.2703278705191154,0.17019920519311338,0.16285805425889607,0.21741671199800963,0.21154337884479155,0.20706911723637564,0.15258976523182355,0.18789137367230768,0.20299042555141722,0.24204946496189597,0.20688489411157965,0.2262899204214605,0.1979420136326467,0.1929614506303691,0.2700301847205712,0.1433972104615776,0.1487816361804457,0.18840717515248953,0.22625000822620514,0.2269214058581453,0.1826670773833949,0.22614829862514177,0.1887074300407083,0.21887657234717997,0.17723232137867645,0.19880757849634206,0.23752351027619703,0.22356756214579507,0.1595951492450378,0.233412710058647,0.21733000070434766,0.22838953500818593,0.24204945370244482,0.2432187529941961,0.2158385259018939,0.24183697287136546,0.20272364884686583,0.19890469350836354,0.23308482563767868,0.1731098677930823,0.19497406776614223,0.1895020218923266,0.1904595713883352,0.22167788062226743,0.26894806390471504,0.2058737692689328,0.30161248992841977,0.23533112899615213,0.1926553307854472,0.26674386990701104,0.12573265010708173,0.23486151461363008,0.20804702951294235,0.20723579096151157,0.2701992444120921,0.20370876164434118,0.22026313255372829,0.25205263574059517,0.25928154481939447,0.17951499823614117,0.25594345776614946,0.18040867572342417,0.1990132356904304,0.2080195512671506,0.19180705307339604,0.18359656138609987,0.2657812100342618,0.2375361140924864,0.22508321779717405,0.22936483235597344
POLS,0.24178932481442814,0.18098257349641786,0.1829948452362955,0.25314116100651846,0.17902654245798857,0.0538670286667184,0.2868213763946722,0.23268630620749559,0.2104856174516802,0.19413923678202008,0.20374832997719447,0.23371561837492183,0.19087191052309815,0.20144334308051762,0.15864418601522165,0.24526257873590326,0.2890149205035585,0.24346562006346442,0.1949197287964752,0.16280032409492004,0.16815810847816912,0.18565646764657953,0.12577268519740784,0.09897775301257805,0.22515966959808972,0.14306260840178225,0.21646245820666937,0.20965553810287949,0.18075387812283475,0.22515482579485752,0.2761658343924757,0.17467503579671256,0.2312322777740497,0.2838870726289792,0.23179316206339418,0.30854952090694315,0.22884246231620867,0.23773445455913095,0.18489712820659804,0.1919842237160712,0.2392526375782226,0.22476856220926622,0.17146885940193327,0.18071017112404875,0.24902040656228644,0.14971730751040227,0.1561707189041829,0.20621568772797602,0.19167515311992783,0.21250549956699,0.2788943635849324,0.2106120818001644,0.2851422334582928,0.19857789192293934,0.22132025525617577,0.2074621927893258,0.19115905019399873,0.22976164310732308,0.07750998256248696,0.22308424414760547,0.13223333969046636,0.27575798318742756,0.19159588794438534,0.1688400388711278,0.22183712005030876,0.09819173753320563,0.21929936247474044,0.21056491835785734,0.1795149948285962,0.3070247854628245,0.23740884479847463,0.18264568390886243,0.05093637689140023,0.1633014678624635,0.23604274430368244,0.28123048718011723,0.23744860293562797,0.1817943754564861,0.21286681407632296,0.1972936643858855
MGRK,0.21328259956295034,0.29186591364947767,0.3003114899992943,0.32210521146212473,0.23910562723528508,0.05500208355151698,0.3746786600556867,0.30739983078092337,0.32367049328805436,0.33305857350584117,0.46094443947076796,0.31506131667643783,0.2952446916611509,0.25581849918318245,0.3080431832117029,0.280483017541559,0.2702968557178974,0.27490426033735277,0.22427448244831924,0.30951764261970915,0.1986849018898342,0.2831407068558037,0.13388120904781708,0.0988426984846592,0.3911792683104674,0.20452895106811245,0.2848365869373083,0.3342217085954662,0.24478238256027302,0.4464574789007505,0.29520305395126345,0.2983212258201092,0.31296923014275524,0.29457173811701626,0.25211519917845726,0.3004443420019622,0.3172557414205251,0.268185889814049,0.2741541034734446,0.24720549840934664,0.24690084492343034,0.31349550841841844,0.32334792815769714,0.29684614019740063,0.30830179834917476,0.35398850187659264,0.3250582128142317,0.24799325623815613,0.3716031063348055,0.27434563524134103,0.29498396257081855,0.29572771965370825,0.2874017038941383,0.47257017306983473,0.41709007788449526,0.1870219467789866,0.44115500152111053,0.42048775508999825,0.07160918285924708,0.3462608520026234,0.19747467844933272,0.35408728262409567,0.335891032765309,0.295006000995636,0.4997364704807599,0.10778598300112674,0.35286906481437064,0.32560194701972334,0.2559434508295873,0.23740884733441123,0.5134644208682908,0.24328732031041428,0.04730191969138105,0.2007265986126879,0.33800344145094807,0.311645087848107,0.4623252354562283,0.3394886004552245,0.27233170849309923,0.4151100386466299
CHEM,0.18841372282741176,0.2120628372979458,0.2193176977627445,0.24324980175098754,0.28311021466326686,0.13028762361008214,0.23521081574288816,0.2481836448680363,0.22134313452401894,0.21735140619241386,0.22931391957635974,0.2748358889359652,0.22724210388027594,0.17543102966040908,0.1877873097369493,0.18473319416391432,0.1803616081641795,0.1810879952226327,0.16304462746940737,0.18452518130196074,0.17713518495683822,0.177957364841063,0.15469741140064733,0.1511349441428833,0.24161025613327236,0.2546792044248283,0.24765234639327152,0.3009659907265937,0.22800230478420488,0.16817542998229756,0.18734016187465555,0.20147304500478283,0.3022633430860128,0.1818993062442548,0.20282292156473405,0.20730243807969706,0.19142720181571676,0.19100691227485941,0.2819114789919313,0.17088155705231164,0.1841010784661959,0.20308986480227792,0.2011739311993177,0.19589278167005236,0.21846145204743186,0.1886076516526587,0.1834473690365021,0.18233044341341834,0.17897477836060502,0.2970638720911187,0.21518622201043539,0.20407232912924989,0.19041085981983033,0.2042462245479007,0.22861190887131527,0.17220173108283418,0.19895956895368938,0.22369754579027787,0.13612554994748172,0.21953832603496734,0.24908808348084088,0.19415429770999573,0.199249647372384,0.19526565216901695,0.22856713188629524,0.14200263982348996,0.2408407253845621,0.20000426968291515,0.18040866970624017,0.1826456835358903,0.24328731237362852,0.40213396402367546,0.12699019954889082,0.17223003996701647,0.24151678009688315,0.23560780085524133,0.23791419206433656,0.20441477120826568,0.19762122778603738,0.18892266832002508
EMOW,0.021931632420673013,0.17179734914635547,0.14973822889849545,0.09221872264164324,0.04790251663118481,0.8733913511037826,0.1173327061224223,0.07572031819581751,0.09417444882301858,0.1319845980455284,0.14825806791583698,0.07270011148721096,0.05895967774055218,0.19594073996912423,0.11183354271634016,0.0608896836348832,0.01337171191058587,0.06775565309741069,0.3032197647511133,0.08681135063602899,0.4013342355030604,0.1964388013719581,0.5554442126752321,0.7318123830854892,0.12361796464150149,0.06405867750323854,0.04797590203350409,0.08237113332982587,0.26304299881060916,0.05924785216338932,0.02320126920738922,0.11797046432038769,0.11540396135111357,0.05016865829753581,0.017829132351267617,0.053339417452540755,0.08690322886790715,0.15785051547157178,0.07272083298951408,0.24327285638634344,0.17829315393042502,0.07305577393639588,0.13132928917960573,0.13489096826524474,0.11730926592314903,0.1371370445564389,0.15460034238252168,0.15901382726329683,0.03416072081017772,0.05043428750442607,0.06089075953976135,0.12247955041756439,0.01924327994463965,0.14684718218632042,0.13056988627358806,0.26655587162046385,0.10480949301272631,0.08962281100917606,0.7631350140602444,0.1018098830465037,0.0728624015711248,0.03538791708415374,0.05791095868053769,0.08692778707578934,0.13476775102317332,0.6949783023178148,0.10210577059213234,0.15651227091791842,0.19901322715382916,0.050936372719177815,0.04730192508257459,0.12699020187189008,0.864551822084407,0.37847562816967767,0.03828908791707363,0.054861948968443486,0.07874659419059753,0.19490792931523174,0.2596775057040304,0.12514831645946417
MCM,0.12139866269209432,0.20810207217745286,0.17580272258354065,0.18116672710365678,0.13457062078992185,0.3824228437314544,0.21056832954443203,0.19973890012982537,0.18297696749182138,0.2115399776785378,0.20522025770292024,0.17970766197881163,0.16268896665797897,0.20712270107788588,0.1473481360783289,0.17983698999247835,0.14424441841639868,0.17032430017874103,0.24452540234905956,0.14792962834136403,0.2753364458539792,0.20902078446103417,0.30413118990866456,0.3539201583607173,0.20047134932099006,0.11089645673773604,0.14546045265495935,0.18524689567440028,0.2066620264450972,0.17991523470434934,0.18031248941732295,0.16394124719864125,0.19627857502108773,0.19133964073470874,0.14577995971168817,0.1820795287404112,0.18832452270810268,0.23039601403446394,0.16096145499943876,0.2288545645770404,0.21528588791377415,0.1992215492553005,0.17044943984562405,0.1857157199718203,0.20528775721422668,0.16541205777834025,0.16339459224593547,0.19518607371906802,0.18686562755452943,0.16132082860781835,0.18107209044713235,0.2025281501998169,0.17463158351069286,0.19670285507385477,0.20964675112532077,0.2289395825634294,0.2044625231064856,0.1956975024244827,0.35263983676310184,0.1978914639454239,0.11879127432880292,0.20046853310289453,0.17744159822326142,0.15824619221756245,0.2199350259987648,0.339352508031089,0.2277801788502799,0.20584917262152033,0.20801954850904092,0.16330146759570643,0.20072660308925167,0.17223004231325528,0.37847563830244757,0.27738184826800283,0.1724591683530631,0.1844764376283079,0.2063563794795408,0.2069683534258945,0.2527065256976639,0.17925577703581505
CLPS,0.23959945880191433,0.22405286961452062,0.23078144549815494,0.32818089045364573,0.26471790334103473,0.04077524178484799,0.3188043065496128,0.2915705307683146,0.24858626263091155,0.247473155583509,0.2778748252400846,0.3177260142192245,0.281373563421599,0.19457429749947858,0.1985399237756307,0.22991176918399084,0.26437696119389414,0.2508911074884236,0.17664873412048274,0.19516944510918674,0.1678793575997052,0.21538095762184822,0.1165353021626784,0.08684092135083947,0.23004127471905314,0.2044131405521925,0.32455400093966585,0.3605206601556156,0.19787063711520397,0.29222094917839225,0.2630717138675126,0.19183522944054635,0.30951242593456496,0.26269078675944074,0.26348275096638296,0.2761591728601409,0.23248498140126278,0.20812764121325347,0.2620709492382926,0.1879705472590273,0.21064016545444736,0.24846518183389954,0.22592063343265292,0.20579722921498064,0.2871499074602365,0.1956623178940605,0.20559963339438775,0.21540069416142027,0.23454817707057704,0.27071163010263405,0.2999447540928434,0.2765978701798377,0.2581006768227301,0.2803488531784916,0.24874807480214672,0.1693522635416946,0.27790779315612535,0.3038170832717283,0.06804776535065188,0.23894130884677417,0.19176344625998964,0.27282798006807835,0.23688307660937571,0.2232242885694811,0.3118467521543304,0.08756619785635,0.26228203194753336,0.22275469872379577,0.19237221756533204,0.23604274331455063,0.3380034421384335,0.24151677877198965,0.038289093204763376,0.17245916815573106,0.3692935469950779,0.2939297277673885,0.2875624079959975,0.23494916524484077,0.22582738173278455,0.259422472617347
ENVS,0.2556530398776863,0.21776030341529154,0.26769832262680643,0.3222026477716815,0.2241765867840346,0.05409207523674315,0.3365066568244842,0.295897033420347,0.21949282610290544,0.24628373536913256,0.22168068055595672,0.313353477986086,0.25386945241160286,0.19964210998875145,0.1549459351526965,0.2578613973994989,0.30972078078914256,0.28857550801975385,0.21554886573746634,0.1564478605483023,0.19767265552447424,0.22521714531328707,0.1507416627159817,0.12473477114745904,0.22841394618744887,0.15590939022176314,0.2935725862603812,0.278346892868445,0.18977302708293473,0.2899217094693865,0.3121893222437424,0.17419381887422844,0.31219253681055703,0.2820630814989299,0.2308658058032216,0.3212648189533317,0.24294485375191247,0.2644381562539307,0.2592925960308,0.1913801959052269,0.25087966900687436,0.27069057500366833,0.1731616391999913,0.1949119956345327,0.2925726351725058,0.1601327052783398,0.1667698999360529,0.2197570081909284,0.2329823686963036,0.3185053687793986,0.3147069928369352,0.2663104296138352,0.3296932273677417,0.25516954720729873,0.24546968585087192,0.19220436360531798,0.22482617323597273,0.2730539219320885,0.0883765628084629,0.224186890705154,0.1683540122585726,0.29612757542747115,0.23407058916572068,0.20541185423702238,0.2786589487795792,0.11452744768048899,0.27616667732071926,0.23015053152342893,0.18359656176295716,0.28123048513890336,0.3116450800427369,0.2356077931522645,0.054861944995354864,0.18447643192719873,0.2939297273267238,0.3963350869537819,0.27482149285219964,0.2189711036471029,0.24061839108386296,0.23039137492856
TKSH,0.185138441083736,0.27249799058125873,0.24149917177855967,0.2713674241211265,0.17987884438954033,0.08802682363311759,0.35333896814042637,0.28735067807137965,0.33579206483970797,0.2979009019490331,0.4433662143846353,0.2775405451282859,0.24888272092395117,0.26453211660721404,0.2803418249085856,0.2801151197801185,0.23930648527108134,0.2824905291199684,0.2497444172877641,0.26745382757857444,0.20588567912308198,0.27685900474339725,0.16067169557928163,0.12782143097836524,0.41937262515227,0.17300451767196964,0.23120664972811938,0.27638607463226295,0.22364055337384342,0.41540191471576693,0.3276686070220811,0.2872517457154269,0.26472837006750116,0.2619740298877542,0.22390460115484892,0.283349070387582,0.2973454787139306,0.30963610525109936,0.22169691618755152,0.25596999532842474,0.26414134099173386,0.3179402361489146,0.30908564150643847,0.28315818194455156,0.2966760328738019,0.39404012620449064,0.31893910191332303,0.26064283733579274,0.3858431942760944,0.21963826085751256,0.26204760073039396,0.29059790888180337,0.29131328120827676,0.3722798887640238,0.48172580612202487,0.22359160017739568,0.4692600339651108,0.3730787578225136,0.09867569768626709,0.3735701954119246,0.165526565825101,0.3955124823376536,0.2917647104544772,0.2991518888932963,0.5108804563681285,0.12975884854095057,0.31715887046378594,0.32605557145522623,0.2657811897968014,0.23744859935222742,0.4623252128064632,0.23791419011266793,0.07874659977096597,0.20635637422802589,0.2875624115341766,0.27482148941074097,0.6434339857763715,0.34030385613907127,0.27009017010229097,0.4063774618719305
JAPN,0.156741670344892,0.23843083099669052,0.2227665177732706,0.23774276666440033,0.18124057643256303,0.2103276599664241,0.2725572986183046,0.23133002570830286,0.27593799250732576,0.24295362894493155,0.3964661176005999,0.2193451317609288,0.20314794779700238,0.19349716193308789,0.2121987279970199,0.20248749469997498,0.1679805809422396,0.21617625931743534,0.23215468966712555,0.230275725532944,0.20889339237473906,0.24286633360013365,0.19435545258776413,0.18410091258585454,0.3795941108216842,0.17015199679458007,0.20851585506927223,0.2227829077710899,0.20767871846134464,0.3098785375555356,0.22182784946635362,0.2384444851040219,0.22550911051701805,0.20744730019225524,0.1724752279659733,0.21134685180635035,0.25265358022024514,0.22529582493007183,0.186514252959943,0.21578296681843875,0.21474202506219012,0.22566304321547873,0.29057652205228807,0.25841666844363015,0.23028517750999294,0.3216328452527523,0.4201823351283868,0.2175778508632995,0.3275863077491522,0.20761305030457497,0.21100067419931293,0.22932426088696553,0.1912331534922123,0.3710867654532194,0.38467750294754904,0.19680104025691333,0.38974822238087653,0.35991113364696503,0.18985151963308453,0.29720100998793814,0.16343036103621125,0.32291663384530694,0.2567671620964797,0.22837429051287472,0.40635350346565247,0.20264367816898113,0.27139701892054924,0.269635367860566,0.23753610181335647,0.18179437356836656,0.33948858216404915,0.20441476215526241,0.19490794000914322,0.206968346631186,0.23494916317137804,0.21897109664000924,0.3403038559854031,0.45031574898295934,0.24463256746554787,0.40928468108177185
AMST,0.16933880252876252,0.23616439678501897,0.22480879811046178,0.23178310729989227,0.17048259996571047,0.265196712722324,0.2753556299059668,0.24079470533130612,0.23697812744874336,0.2461147443765003,0.26153818572250503,0.22871886982708622,0.20247052291274434,0.2320011325875298,0.18652907759719206,0.24244735640160933,0.19810994026987222,0.2240979984754328,0.2564074991269514,0.2003112306200718,0.2516840732918041,0.23697554395446788,0.2486663348703159,0.26507823225304794,0.25804745258452993,0.14317382081059227,0.19962208785291297,0.22870902508321495,0.23606107227775888,0.25474105022537213,0.23479115657288016,0.2170892564988915,0.23781969185705365,0.242645666095436,0.187518989497039,0.23685194208337634,0.24900071804922908,0.25248215428742005,0.1924521782380837,0.24604509754635007,0.24747229441973187,0.2568864972699087,0.21484790101789664,0.2241876972663805,0.26356376890422933,0.19729930256338168,0.20048544549434963,0.22434012661092836,0.2338834171957084,0.20093433958595958,0.23693140342500277,0.23800893270200268,0.24028280967807708,0.23812584821522856,0.2611978551657457,0.2343339053171197,0.26131430237243575,0.2573285090576974,0.2547155048115504,0.25110233766419254,0.14243076017351997,0.2703845163240051,0.23234952049123994,0.2103535613993396,0.29872762008259696,0.2589023464997575,0.2737345386786214,0.24894116294918336,0.22508320911425145,0.21286680756492585,0.27233170066416884,0.19762122154668973,0.25967750758976155,0.2529703939123727,0.22582737611305537,0.24061838143039957,0.2700901655101916,0.2446325623600084,0.2727990462753169,0.2389404489509789
CHIN,0.16563257607187898,0.24966184616861273,0.2718749934009143,0.2616851991874033,0.18002735746156523,0.13085551039798052,0.323975787877697,0.23352524312213063,0.30667674973873155,0.2907341021535519,0.4724550885813577,0.23879523829922877,0.24247106007224825,0.19566151483592634,0.24869757045997262,0.22586075457150462,0.20068644678270045,0.26415692174008915,0.22805216676970552,0.2592350495934841,0.18630010834015254,0.24175305363855193,0.15001251831903784,0.1442473202943802,0.37756558915688876,0.18783646937219317,0.22403294855196562,0.24569723744631058,0.2219827261398591,0.3980772814580372,0.22851375572155325,0.25691175616590217,0.23403423401599732,0.22029168937600904,0.19690292845380358,0.23543223041425726,0.2877892038717719,0.21025016894373963,0.20841468301077495,0.20619722822289852,0.21452630526132097,0.23594729814116486,0.3313208082247348,0.27666984966157804,0.23090112371107516,0.41124666375773294,0.42614466696977615,0.2098650817980626,0.3143699866320406,0.19686752127968155,0.2229257446250643,0.2517826513087909,0.22014561223331838,0.47031505725213457,0.43343610334254445,0.16798712369719787,0.42470174389226095,0.4355557201164109,0.1264579030094735,0.3138448210922977,0.1621810382647839,0.3398060829910849,0.2980454496019298,0.24655465113132127,0.516735261394864,0.15000558185694746,0.3083298130550925,0.30258187766537653,0.22936481874241688,0.19729366219355998,0.41511003609879743,0.1889226605368293,0.12514831201239884,0.17925577445889285,0.2594224702953905,0.2303913760847938,0.4063774552196264,0.40928468384913036,0.23894045144524648,0.541972225347718
