,EINT,UNIV,EEPS,RELS,ENVS,HMAN,CLAS,HISP,ARAB,ECON,HIST,CZCH,CLPS,URBN,JAPN,PHIL,CHEM,EMOW,MGRK,EAST,JUDS,BEO,MES,POBS,ETHN,SAST,ENGL,VISA,ENGN,GREK,EGYT,SANS,COLT,PRSN,COST,MDVL,PHYS,ASYR,FREN,DATA,APMA,LATN,SIGN,KREA,SOC,ITAL,GRMN,TAPS,ANTH,MED,HIAA,EDUC,ARTS,LACA,MPA,AMST,STS,IAPA,CHIN,SWED,NEUR,MATH,HNDI,CSCI,LITR,MCM,AFRI,TKSH,RUSS,MUSC,HEBR,PLME,YORU,LANG,PHP,ARCH,BIOL,GNSS,POLS,SLAV
LITR,0.2858338470260302,0.22403973455230394,0.21463636813855302,0.2013577730392205,0.23379390276475717,0.16437192819822585,0.19205354060124943,0.2593107449907347,0.30825851779707053,0.15567828042027962,0.19620162071643846,0.2806939388702934,0.23646044218160137,0.24848766000527475,0.25705572386013553,0.21430154319666325,0.20341334828904278,0.05949577436478754,0.3353812643720044,0.26053503649050574,0.15980684744621007,0.26119327308403123,0.2178745964394202,0.22424757204328974,0.18877312353757955,0.22264257394191292,0.31438695659862026,0.3462461063935273,0.21351195715271157,0.22336046483617758,0.2289172428685965,0.25783481696465366,0.22768994824490854,0.3057127424136356,0.233816404300052,0.059800937499191305,0.16291269448539242,0.22007058790488238,0.2650130558869353,0.18185984315609352,0.17568597263651745,0.2653728257990368,0.3133567376455499,0.23655991023298595,0.21835292593687455,0.2080989341967954,0.2678762683886345,0.2948095814489639,0.2315953864442036,0.22023042126054254,0.26923488565838083,0.26215923047029965,0.09792426240268266,0.09983489836113092,0.19787046645444611,0.22890543241519481,0.07281032502397489,0.22133574998944014,0.2872238558792958,0.32797120246622297,0.2384006405932208,0.15340321874622292,0.26918294679787425,0.2212721051281718,0.3614399294002038,0.177350298397742,0.2395083868413593,0.29218326405518585,0.2751048443401515,0.2513190213801594,0.2978077887798901,0.24174520881691328,0.3411591675546434,0.2900886585591016,0.22506305380192626,0.11246011568818035,0.2318775446601326,0.23668941695381093,0.19117942591451925,0.18998725734030206
MCM,0.19687133776793508,0.17043959075965823,0.16144086446607342,0.1938393401343929,0.18454403612067205,0.2861920105233212,0.2088442626303633,0.209636531667626,0.20934022180022446,0.12164489523016558,0.21399759249477995,0.18710167672272013,0.17254804029155096,0.17463758226357778,0.20701558393805083,0.1456337425952493,0.1739944855127003,0.37926230526696875,0.2009375277631403,0.20036247170158322,0.22816854458466249,0.17613654635230994,0.23043935532911655,0.21595460178737008,0.24523091663937577,0.18016830650321716,0.18835336346445541,0.22799548176553047,0.1615923969776772,0.14748250056933915,0.16403186515316967,0.1705452451929003,0.2287765023789216,0.20479354901912775,0.20258422388380354,0.38254242271617284,0.11884206516474832,0.15848983013357884,0.18581505559242098,0.1450294295588303,0.13472114168397056,0.1507292560030555,0.19705470337461428,0.16357669762485677,0.18112196161668515,0.2080985684165568,0.1830264724053659,0.21349942902701974,0.20529842426354983,0.17998357420304784,0.1989725298542656,0.21069780249700543,0.3563359670033205,0.34092419751975356,0.14429814127506688,0.2539832850196739,0.3520405854215926,0.1828462759480584,0.1737492962140527,0.204496532355009,0.1852713111406429,0.11096138248202328,0.16577701911456502,0.1610104664243888,0.17735029831542914,0.27598071535982227,0.18046173638944613,0.2062609137002363,0.1978674328695654,0.20826567209257438,0.2006259239489202,0.1830822610333141,0.21815738498659457,0.18027719754809882,0.18146228400695294,0.30257554018282,0.1963845082626973,0.1879136612055768,0.1632437904566157,0.20686741409452347
AFRI,0.21761128905501853,0.2436048344294427,0.21931191480024387,0.22466767927906447,0.2580510234226593,0.17048416238410538,0.21653392666527227,0.24275565663126458,0.26701614641720745,0.18774534715175542,0.24732190212728808,0.23935521727927575,0.2307785744919233,0.27764218217443404,0.20265311154071242,0.21944182171514712,0.1903832752771359,0.06277673513575541,0.2807270577018399,0.2866110585714412,0.21147418845423466,0.1981907641867221,0.25030297131151064,0.2295492497561316,0.21995338942229847,0.2755531305483727,0.2711120885335588,0.261159075960351,0.19463391370206004,0.19297238708496456,0.22696722340954625,0.21663931567539893,0.22539269948947707,0.24007954472691062,0.24172376395158374,0.06661047046074556,0.14818995137344024,0.21730115997739424,0.22855650835393215,0.20034170564002834,0.17944199783534448,0.21701379035796664,0.24629232581795715,0.1758203797650001,0.2582518459877827,0.2087351806913057,0.2513596164177547,0.2409154844565123,0.26885027679903906,0.2406929244321385,0.26666063118478756,0.2762150361401513,0.10418376998646503,0.11230256546014544,0.22461837348272662,0.24215554834864733,0.08147938941646743,0.26633303957022714,0.21852494130834815,0.24757338406109228,0.2266122386267227,0.15037849842628284,0.1874252934667577,0.1951845344423696,0.239508383601543,0.1804617362091624,0.2967305801798896,0.280355789280701,0.25885560831502635,0.2262760461032601,0.25704739619107025,0.24006636970396328,0.30830034056330113,0.27163400722107267,0.23233189598461637,0.134001744661307,0.2370241740544994,0.2836219610431519,0.24575281211557842,0.21008276037126022
TKSH,0.3721403177827597,0.28273502744734286,0.22001215352100276,0.2592470138799399,0.2749283795200643,0.1920607475549332,0.2597828746872471,0.3168203598449883,0.48118212396899857,0.18534913430426633,0.2622630281621372,0.38610241413116453,0.2876774896664376,0.2913385693728924,0.3403845623182133,0.2238204207997769,0.24252207756249441,0.07976372782307276,0.46249936148524284,0.39556521605700257,0.22320522951065666,0.24146116308867932,0.30952277606619255,0.26917175280574995,0.2495948757887596,0.3276986816099712,0.29757033936128174,0.3176901052179544,0.22298601249902517,0.2803616965228381,0.2873195548153793,0.30933974926980834,0.2557911276080025,0.44348834827542305,0.2905962745555573,0.08750092365662568,0.16450599602470176,0.29912328710779545,0.2833691552296902,0.2318387994542718,0.1819390693419548,0.2665506855917296,0.3735933981835842,0.31913553349052864,0.2621924669424502,0.265711233831154,0.33574932128457086,0.29909332146564005,0.29671448731663613,0.2775956404581666,0.31847894066013394,0.353421051238246,0.12735393863636998,0.13265907059226614,0.2393281249376014,0.2683108416826841,0.09828880916242129,0.2841633073752746,0.3929215665906668,0.4692222326993942,0.2763383265994489,0.17311833211040886,0.39429017961025237,0.24724257739386366,0.29218325153821045,0.2062609091148538,0.2803557848183029,0.6432680010795593,0.3734726479404013,0.2725338578573428,0.4195509647329648,0.26068907727797824,0.509811117251714,0.4152204304933548,0.27158262713692416,0.16189117679931223,0.2648365277536384,0.25833584177307783,0.2373519286102451,0.22340849560375015
RUSS,0.29404917012222787,0.20506434631322257,0.23325327044132155,0.2336261040245793,0.22443488810324308,0.18414124367245677,0.257308902820809,0.2920574956115355,0.37800603642156627,0.16778552301445548,0.2510823161376718,0.3483626334927976,0.23894131675993732,0.24168459514409982,0.2972010196736929,0.2182986495360224,0.22225182324781959,0.1035091018231658,0.34626085179095917,0.34630368141899287,0.22659269123599216,0.20413281409577885,0.2721218297911155,0.2521958216903503,0.2165493241650379,0.24777018600566822,0.30836026696580054,0.2778822539830691,0.20066453305728718,0.2682456612352381,0.3058093895035034,0.3440298846584152,0.2755375410004537,0.37796546507513884,0.23788123457419752,0.10947554386141496,0.16914376822490754,0.2670355708493541,0.2928722293497148,0.18927711668974637,0.20572418350348323,0.3147543827434639,0.31281057525087486,0.27263861829697184,0.2257681671134359,0.2667438620579318,0.32611665158437814,0.25132562583548895,0.25756632539987484,0.21181882770562713,0.28805835280425535,0.2538318745941537,0.12949131767011499,0.14724038448605342,0.18572439506903968,0.24984494863371626,0.11717827565531683,0.24879528186024938,0.30490345670700525,0.39923558705909684,0.2320888817394999,0.1778839501063532,0.3218264134092764,0.20145998468789755,0.27510484439977023,0.19786743802107792,0.2588556136621292,0.3734726501861587,0.46947324840408383,0.24269161536666975,0.38288780953735113,0.22941647132745746,0.34489199451424857,0.31210589984601195,0.2112222702083581,0.16045350597917357,0.22833362758102158,0.2611284965409361,0.22308424884045028,0.26973611765512917
MUSC,0.26061754352283767,0.20430118232422198,0.21336965294207277,0.1995411615004775,0.21781972192317,0.20960166756721163,0.1993772191854377,0.24051188129106224,0.2850775609064537,0.15637353760309475,0.2049971549921018,0.2521198641835427,0.22404034165736061,0.2012237707938766,0.2384719711366213,0.18302087951750662,0.21496569773022023,0.1724027642912001,0.2918876397921445,0.23903653098528188,0.18584200207228999,0.23829177990297062,0.21977177835859557,0.21956137308204318,0.19643090462475946,0.21160443410293997,0.24289939018658546,0.28625890679526983,0.20582240341542496,0.1991820677161471,0.21592641497975112,0.23397569724194775,0.21518506327989867,0.2761988413554651,0.23353692482999544,0.17784402944549685,0.1624456277488692,0.21313146681953826,0.23020979811548453,0.18400592386395956,0.18787095232043075,0.22268816965538824,0.27769065463605025,0.23757989479108127,0.2114012013578914,0.21252589751863066,0.23223701111076736,0.28668415725150065,0.22277413656608155,0.2160710168168104,0.24036488966678893,0.24772420905860407,0.19999851003910105,0.18820910006678218,0.17064496135135415,0.235168628538334,0.17299677171765385,0.21051358992678648,0.24446871866799752,0.28207029102163184,0.24174799601948407,0.1607812916100933,0.23513477283219497,0.20855276464072708,0.2513190230983992,0.20826567015008554,0.22627604773626894,0.272533865871891,0.24269161450163923,0.32086984859098566,0.2741885508445126,0.21496921674945582,0.3254196762141806,0.23473575354458903,0.2137392995978244,0.1831955685745763,0.23611534243116528,0.21151154718892132,0.18102590653744224,0.2274588894840606
HEBR,0.33019821904599667,0.24776639292637506,0.22413674727200517,0.2782295663944549,0.2283576171076487,0.20272674590038756,0.26424514865617693,0.3226462279117721,0.4995001210934586,0.16723155748889465,0.2526143776286427,0.3476306026180585,0.2300412857975585,0.21556689627468587,0.379594158132871,0.20968768894672393,0.24833892422072865,0.1253418978303671,0.39117928594350815,0.3459226720345517,0.3219739684352168,0.21144878230988978,0.3144576858196939,0.26117188512132716,0.23200761312840595,0.2597378304316884,0.3295715132943627,0.29943433047636697,0.19980271428967147,0.2912338190362789,0.35478116157982087,0.36015429885851014,0.27424452847076786,0.45338334805435604,0.2528091087523434,0.14589034754317254,0.1771032351340788,0.3327790850566493,0.3041162592669328,0.22374167156716188,0.21464185734358868,0.3185999776635851,0.4052926957607269,0.32280928931302494,0.2365618374485236,0.27003020332314265,0.33545734236637753,0.2476662731876749,0.25147170434968596,0.20904199038632215,0.25577003038949797,0.29516638789711325,0.14421138080457843,0.16077311173341094,0.184593298259036,0.25580977446379816,0.14177812239887494,0.24542527755774143,0.3647739121483432,0.4850640222430229,0.23085993820801376,0.19004491580629043,0.374394990503788,0.2201019294406479,0.29780780027310055,0.20062593894347674,0.2570474030661995,0.419550996273756,0.3828878204027812,0.27418855981280404,0.7046704212824504,0.26531410134500927,0.4559071809053421,0.3662019454770618,0.22661788648811995,0.1876673280990993,0.2424698009836382,0.2610934190452099,0.2251596773015883,0.22330918908119202
PLME,0.21022549209495386,0.2514646127820015,0.24073048243446957,0.22047245914291125,0.2724114677735737,0.15110752977246497,0.19693965060682392,0.21362802066255873,0.23882414193616974,0.182421531634614,0.2167045855405251,0.25292864069342613,0.26092271063984795,0.24098030030727385,0.20615007610370714,0.24086836925086877,0.21096318854553694,0.04262278679691786,0.2800791787604491,0.24560945279275379,0.183738227722373,0.21975817680358886,0.2250262906863576,0.18998429378888643,0.19052176893363515,0.27669417716207956,0.23386613465608003,0.3002748526092889,0.22418461822501842,0.15953034238838074,0.21543892181944102,0.19339659434950185,0.17436955185488812,0.2146754976775911,0.2658147459366807,0.03908325371351868,0.18220444495168825,0.21584363281726837,0.203777691837038,0.22140155198673409,0.17780112902554432,0.18409596843689324,0.23715225557486214,0.16504898993298409,0.23681550967530945,0.1720290405329508,0.22405081478110145,0.2486675005060855,0.2537051825823947,0.3558259335656961,0.26073353757309886,0.27843462350382203,0.0892480986813704,0.09183408934463802,0.23698056489229202,0.21887168363529316,0.07261089264200284,0.26720996774060446,0.20670483820140362,0.26118963211774826,0.27094979692871374,0.15947203776996696,0.18580290476481118,0.22447853743304474,0.24174520040482836,0.18308225165694783,0.24006636605817613,0.26068906535704933,0.2294164671294504,0.21496919784058938,0.26531407982110977,0.3529357810815175,0.2498216223385599,0.21330177452829147,0.3075623967417396,0.13314514870444932,0.30536034642732973,0.24202562475370037,0.22428403949803288,0.18777725509264404
YORU,0.5368226245045662,0.3044484883546829,0.23801532718870375,0.2503069807878799,0.2755508135472025,0.20907804662905013,0.24237706263860068,0.35782501715071063,0.5252789573536979,0.18604553692842124,0.25356203304217745,0.3790235345562299,0.3088102819002939,0.2572093178828557,0.40333578089872996,0.2251585010935863,0.23021435868684892,0.12952943370928838,0.5012176632881165,0.36918477636451524,0.20514385512581576,0.2859144270420074,0.25860944319339024,0.2885450489628009,0.2761339255505138,0.3045265795219512,0.328351295952286,0.3514171920824742,0.24100550172014096,0.2991485930979252,0.32602187908358043,0.3787797830171055,0.25182592691410155,0.5808980299366845,0.2891834174041395,0.1396608883515,0.17175431333171826,0.30303510112894905,0.32309118169877266,0.2614288566013177,0.21093133285410645,0.3374500498175621,0.526923127969106,0.424794496761428,0.2806082840722341,0.26976471776381516,0.35936660236782497,0.354216541436051,0.30145052680347717,0.2787628708717724,0.2876052045607352,0.3808379258917666,0.14848026533921557,0.16836656305270317,0.2213591551175341,0.2945750258493085,0.13002607570244715,0.2639734579069126,0.4918152067396376,0.5408339500427246,0.3023936682939529,0.19125713216084422,0.4760525067647298,0.2750015458308356,0.34115919360408076,0.21815738747012145,0.30830033196181783,0.5098111242055893,0.3448920331218026,0.3254196835267875,0.4559071742826038,0.24982164055109024,0.7621383269627889,0.5276859005292257,0.2770991741676535,0.16836266934871674,0.2781164306885241,0.2656594208545155,0.21848305637637774,0.2724592039982478
LANG,0.45262332260608673,0.29056054142614207,0.22848596769784177,0.23141724073017636,0.2896881124802998,0.16790395703962227,0.21756702054429938,0.3451535157567146,0.4186115778154797,0.17101663640446932,0.2487740251473389,0.324475737909476,0.2922209452724818,0.28850108534097674,0.3098785291115443,0.19408554469545683,0.17181872831726516,0.060000874013418234,0.44645749727884926,0.34904955824216205,0.19976825618909466,0.2141772518555323,0.27660976709531887,0.2809685964185076,0.263297553129849,0.28106403741098585,0.2872527907824233,0.284489583062089,0.2105921522147194,0.23742795921862125,0.24144383633716238,0.2860403180950218,0.22008868720057229,0.4259534047709571,0.2706405585286794,0.06461258127092148,0.1297770987947782,0.28512398877905476,0.25728094196981854,0.25520456631978355,0.18815855712579319,0.30399987500693115,0.44465521574020384,0.290079216990206,0.27567660904083496,0.22692138747049448,0.2981120135694269,0.28607917045160725,0.28684140193379587,0.2540326771636804,0.2741630468014124,0.3696570289160671,0.10080184790616237,0.12022033682825346,0.25679090407987437,0.2521263241292314,0.06955588302121331,0.29113173350277877,0.3776586842205789,0.4039022972186406,0.26811030333240826,0.13353077160674287,0.33320791920026144,0.2525900239717871,0.29008865132927897,0.18027718946874394,0.2716339867016891,0.415220412115256,0.3121058918874372,0.23473574597543725,0.3662019330594275,0.21330176624986857,0.5276859535111321,0.5876015822092692,0.28050959851629664,0.13065104032866656,0.2683777879604597,0.2556215568135182,0.2251548183661904,0.19915417043699157
PHP,0.26960899491130497,0.2678408796901326,0.2822434574231472,0.20857318849999448,0.3221441503277565,0.17634624392109016,0.18636206453522652,0.22287025638598618,0.24298816441755017,0.26218055464938217,0.21081651877997953,0.2237065934211864,0.3280349691488975,0.28363278095038735,0.2378457668152094,0.22923638834189256,0.24627874843195816,0.0934501193318187,0.3220395155149595,0.24722036266800865,0.17252186023766852,0.2800343031211212,0.21320520644471355,0.2100537725338283,0.19381535965855165,0.24376880141209595,0.23063294576941754,0.2751739211100343,0.278882229373529,0.17364030025715757,0.1895197253533456,0.19395921178424896,0.18239401595294652,0.2580852506147458,0.26614688949668946,0.09433302525169415,0.20363460635130137,0.19798224828883748,0.20319564535974896,0.35716673478225963,0.2973982839884364,0.17702745482334775,0.2823327796035769,0.22515941774334278,0.31627475143454953,0.18659285503811637,0.2263753012864236,0.24960815820359913,0.2777632747506205,0.37127630858967947,0.2466018542122823,0.3442904630235688,0.14052654361942468,0.1309294719046266,0.3075397749963945,0.23076011266610177,0.11888681813233261,0.2984087439635974,0.25384521817453454,0.2507284782679364,0.3250125564407963,0.21316699814444853,0.18520357714836846,0.29910075805711883,0.22506305776811558,0.18146228507155046,0.23233190218813896,0.27158263511171954,0.2112222656286569,0.21373930337196528,0.22661787682949033,0.30756240386036365,0.2770991814046139,0.28050959980723883,0.42038114841349683,0.15071224637674213,0.34136976515290973,0.2591673528666842,0.25309459161250397,0.21858109892023228
ARCH,0.1490667824819684,0.13707666422915646,0.13675036110057373,0.18925544853089377,0.15273537596798548,0.34361335679730476,0.2292604820564372,0.1926452924633015,0.18294416039561232,0.09001082640756777,0.21735364521582515,0.11635664170200469,0.11803586248848164,0.12277274744724855,0.1940693899311591,0.0980379942395375,0.15566047459271634,0.5503286388660005,0.13560899385798256,0.14584767170053964,0.2580363836524905,0.1621893225684762,0.21572860531775015,0.2166418096631801,0.2638431323235688,0.13395380538422613,0.14661943763025267,0.1542829301443872,0.12213114171135452,0.1409377173234437,0.17741111349343555,0.1569181080115959,0.2348627764193086,0.17803764656341325,0.17419573103064775,0.5556008519438183,0.10198443380815443,0.16420887873508036,0.16059006288081096,0.1155979921601247,0.10437350922223548,0.13348425565004746,0.13980219269613736,0.14878261987507965,0.1420990907381593,0.19873920403120932,0.1437530957692347,0.16009930838047937,0.18567501134198838,0.13923736504628323,0.16190909429648387,0.18044644305731394,0.4859539793259464,0.4671351586142555,0.0928845441796584,0.25068997338411714,0.5032958347369463,0.14427522215657518,0.14756818020343782,0.15856662787497044,0.13300843318551778,0.10309337340194774,0.14915866008400916,0.11282476046191936,0.11246011090185493,0.3025755281249748,0.1340017387465994,0.16189116969145834,0.1604535003206481,0.1831955614955061,0.18766730392972628,0.13314515185930456,0.16836265509327253,0.13065104462827246,0.15071223986134538,0.4049015533615483,0.17131504835614852,0.12929599908820819,0.1271303530244417,0.2182787129236385
BIOL,0.24129420035377727,0.25260244118148,0.3067089071925652,0.20480055724828375,0.3124942273130806,0.1925678400218762,0.19678954231414963,0.2280038326986348,0.23869480916572342,0.22633160954006593,0.21710846428708014,0.21216873290020452,0.3094532800876218,0.255088415374518,0.2254263458503282,0.21318660494457042,0.3085129884805385,0.11615541322794452,0.3129704048643487,0.24041303371598863,0.18386363285053978,0.27567995019735547,0.22125769652387184,0.21664303226293172,0.1997464971769745,0.24398007418113232,0.23120208174965906,0.2826375172733161,0.2944478920019177,0.1824229809991636,0.20186141987981998,0.19924224726998158,0.18663083175441875,0.2638101600087746,0.25361056783021535,0.11958102237976155,0.2179222053365564,0.21528079234126282,0.20427276451172327,0.3116892517428982,0.26792925103149867,0.19565103215569457,0.27293081778281053,0.20789263150099357,0.2823580146020235,0.18862901804562862,0.226211880796662,0.2603895593939609,0.2759734145037305,0.37678903574583233,0.2444493203972683,0.3093398313285687,0.16133907905292758,0.1511900907266693,0.2453244594970308,0.23733370525050676,0.13860271640040028,0.27173217372344305,0.22633879615267347,0.24529871643614878,0.37205569368240277,0.20088894438710764,0.1906385541697024,0.2813550076501933,0.23187754663107604,0.19638450868618948,0.23702417808222467,0.26483653177733646,0.2283336221829043,0.23611534298869388,0.24246978421983187,0.3053603434468127,0.27811643476697645,0.2683777995293658,0.3413697625739228,0.17131505589845158,0.4084418569369488,0.24430792986889532,0.23122211349321378,0.24096485651568125
GNSS,0.23622520613328865,0.2520907619812836,0.2265308641058038,0.23601705172687718,0.28488049687566386,0.1776576209946749,0.236158651031193,0.23801477288875236,0.24399673716268605,0.2418028436689477,0.2601125981551437,0.24821140073860684,0.2622302775059573,0.28389320460458595,0.20162707218745102,0.2685148917247231,0.1824975657992009,0.04069238280764751,0.29689031187444925,0.32082165475731017,0.23082722706237324,0.1877576817603161,0.25241432392171453,0.21565805200841098,0.2062190697741619,0.30147310593608945,0.27116706535607404,0.2513706121944647,0.20254602995232907,0.20763711712142038,0.21205588600261965,0.20619115329140592,0.2392444840095575,0.23706695665087965,0.24547581509600772,0.04375797052974425,0.1502953670162242,0.2117504259157512,0.2394354509965827,0.21727572884895682,0.1954225797064931,0.20895290404136868,0.27049729526042937,0.172053662122279,0.298455797520299,0.21766626047797333,0.25930277649534955,0.23313340579427233,0.28589449789371085,0.24620805473532528,0.2737627434942804,0.2884734606694152,0.09829194306706389,0.09948044588901779,0.2627962949142481,0.23826515296814058,0.06779994940759343,0.3003287288253584,0.20688769949807062,0.24135328643023968,0.23530560166109354,0.15947488589374575,0.1614336770027876,0.20739853865572092,0.23668941932350948,0.1879136653121766,0.28362196009195356,0.2583358513812224,0.2611284896018774,0.2115115488742487,0.2610934070414967,0.24202563965486157,0.2656594237519635,0.2556215671615468,0.25916735748449193,0.1292960008336619,0.24430793105832527,0.36969982913102617,0.2881191513400671,0.18543283535271055
POLS,0.19857789192293934,0.24353717788944348,0.21254575008272744,0.20500373461360213,0.2812556431451369,0.15944475566778718,0.2010452007040917,0.20505393907571998,0.22140295373495011,0.2419174630332078,0.23780512777325552,0.19167515311992783,0.23604274430368244,0.2851422334582928,0.1817943754564861,0.23179316206339418,0.18601231735950682,0.05225393481093461,0.23740884479847463,0.2755552591484208,0.20693082507620597,0.1829948452362955,0.23773445455913095,0.1812270911604301,0.1949197287964752,0.2761658343924757,0.22882948024367866,0.2194591143372757,0.18523263594808667,0.15946904489012692,0.17467503579671256,0.17146885940193327,0.1919529660031133,0.20274346651984196,0.2106120818001644,0.0538670286667184,0.13239317541692736,0.1688400388711278,0.18070709571794735,0.21652573062326103,0.1787621634593727,0.16359240857663196,0.22971923323457732,0.1561707189041829,0.27883750793553586,0.1795149948285962,0.21041955889798752,0.19579351607735698,0.24902040656228644,0.2337663368393174,0.2248487561319648,0.28681407401866693,0.09897775301257805,0.097093454347207,0.2889566120629966,0.21220997400384847,0.07828757410151195,0.30891285237445903,0.18990179577257996,0.19115905019399873,0.20802068640483434,0.14306260840178225,0.14971730751040227,0.18935732464181793,0.19117942358192141,0.1632437904537256,0.24575281204212152,0.23735193062354537,0.22308424414760547,0.18102590619125883,0.22515966959808972,0.22428404495996587,0.2184830521251641,0.22515482579485752,0.25309458898132786,0.1271303589458865,0.23122211245351124,0.2881191493724199,0.3067336193896003,0.18075387812283475
SLAV,0.2577500715851784,0.2018810567446053,0.18569989204739354,0.18666645730586928,0.19022268086435304,0.2182473961947835,0.20455276488360982,0.24680822653988121,0.2420793635149797,0.15230255406724566,0.19456795573600935,0.16845157773544392,0.19787063748208863,0.17155493265017868,0.20767874953647456,0.1739332047345427,0.23220078791362336,0.264677961194326,0.24478239392240841,0.16367579530439494,0.17208362999372184,0.2984895010789235,0.17096375217217774,0.23147782112340418,0.2020769374859002,0.14745620194645154,0.2066049513816485,0.2169102119632821,0.19032444811320912,0.22755064830158112,0.24724310470951927,0.2955376938399341,0.19585427720957096,0.2805984343091647,0.19384881169362753,0.2647341325258215,0.15757283362870414,0.22166972436631718,0.20744549977696605,0.17550827840653557,0.17778038842849028,0.2515275106720981,0.19466899558901787,0.22607867150670952,0.2154088987646481,0.22624999989803213,0.2515289213855766,0.23123857607553416,0.23736122402792367,0.2162768652041753,0.19803557463560825,0.2636655703877452,0.27849703033765155,0.25308070654192794,0.1652927447343245,0.23657717517451615,0.24385294320189163,0.19625049094166672,0.21510707986437613,0.26757824545105297,0.24248545204599697,0.14861962348081623,0.23324602444966633,0.18008593158545286,0.1899872680703454,0.20686741760802999,0.21008276671447557,0.22340850958911082,0.2697361322176276,0.22745888981605983,0.22330918266541427,0.187777288361556,0.2724592271778319,0.1991542023089197,0.2185811013976118,0.21827872233154874,0.24096485278754287,0.1854328479514354,0.18075388505616607,0.31443897386391956
